acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len,num_reps
1,chain4,Look+2hPalm.Feel<centre-repeated>,Transmission + Interaction,B,loc,1,0.372433,n,s10,full32,testing,darkroom,darkroom,matcher,16,N,2.074966,1,0
1,chain4,2hSing<repeated>,Transmission + Interaction,B,act,1,1.549418,n,s16,full32,testing,to sing,to sing,matcher,23,Y,2.473535,1,0
1,chain4,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",Transmission + Interaction,B,obj,1,0.690791,n,s47,full32,testing,handcuffs,handcuffs,matcher,2,N,2.200991,3,1
1,chain4,"2hViolin<play>,2hDrums<play>",Transmission + Interaction,B,loc,1,0.899413,n,s14,full32,testing,concert hall,concert hall,matcher,14,N,1.424575,2,0
1,chain4,"(1hC,1hPointatObj<atObj>),2hCamera<asymm-pressRepeated*3>",Transmission + Interaction,B,obj,1,0.444114,y,s11,full32,testing,camera,camera,matcher,29,N,1.747765,3,0
1,chain4,"2hHat,2hHoldPan<shake>",Transmission + Interaction,B,person,1,0.502193,n,s1,full32,testing,chef,chef,matcher,0,N,3.025075,2,0
1,chain4,"2hTurnPage,2hHeart",Transmission + Interaction,B,obj,1,0.666796,n,s31,full32,testing,bible,bible,matcher,10,N,1.734582,2,0
1,chain4,"1hSweep<above>,1hCross",Transmission + Interaction,B,loc,1,0.243508,y,s30,full32,testing,church,church,matcher,30,N,2.443145,2,0
1,chain4,"1hPointSelf<self-repeated>,2hC.Hold<right>,2hFists<right>,2hwristsTogether<right>",Transmission + Interaction,B,person,1,7.315695,y,s21,full32,testing,police officer,police officer,matcher,18,N,3.063538,4,0
1,chain4,"2hO.Hold<left>,2hwrists.Together<left>,1hPoint<away-left>",Transmission + Interaction,B,act,1,4.739361,n,s48,full32,testing,to make an arrest,to make an arrest,matcher,39,Y,3.137937,3,0
1,chain4,"1hThumbSelf<self-repeated>,2hCamera<right-asymm-1Press>,2hCamera+smile",Transmission + Interaction,B,person,1,0.540212,y,s9,full32,testing,photographer,photographer,matcher,12,N,1.986413,3,1
1,chain4,"1hPoint.Circle<above>,1hScissors<rightleft>",Transmission + Interaction,B,loc,1,0.911352,y,s18,full32,testing,hair salon,hair salon,matcher,6,N,2.021255,2,0
1,chain4,"1hPalm.Wave,2hScissors-Hold<left>",Transmission + Interaction,B,act,1,3.451256,n,s20,full32,testing,to give a haircut,to give a haircut,matcher,26,Y,2.866335,2,0
1,chain4,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",Transmission + Interaction,B,obj,1,1.331048,y,s39,full32,testing,microphone,microphone,matcher,36,N,2.085513,3,1
0,chain4,"1hPoint.Line<above>,2hPray<hold>",Transmission + Interaction,A,loc,2,5.031684,y,full31,full33,testing,to preach,church,director,0,N,6.383211,2,0
1,chain4,"2hPan.Outline,1hHoldPan<shake>,(1hHoldPan<hold>,1hPour<left>)",Transmission + Interaction,A,obj,2,9.295023,n,full31,full33,testing,frying pan,frying pan,director,2,N,3.827621,4,1
1,chain4,"2hHat,1hHoldPan<shake>,(1hHoldPan<hold>,1hPour<left>),1hFingerWag",Transmission + Interaction,A,person,2,3.856475,n,full31,full33,testing,chef,chef,director,4,N,4.635353,5,1
1,chain4,"1hScissors<right>,1hScissors<left>",Transmission + Interaction,A,obj,2,1.440588,n,full31,full33,testing,scissors,scissors,director,6,N,2.288866,2,1
1,chain4,"1hCamera<pressRepeated*2>,1hCamera,1hPointatObj<atObj>,1hCamera<pressRepeated*2>",Transmission + Interaction,A,obj,2,1.711349,y,full31,full33,testing,camera,camera,director,8,N,3.623742,4,2
1,chain4,"1hThumbSelf<self>,2hCollar,1hFingerWag<left>,1hFingerWag<right>",Transmission + Interaction,A,person,2,3.728002,y,full31,full33,testing,vicar,vicar,director,10,N,4.467613,4,1
1,chain4,"2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>,2hCamera<left-asymm-1Press>",Transmission + Interaction,A,act,2,1.448028,n,full31,full33,testing,to take a photo,to take a photo,director,12,Y,2.887327,3,2
1,chain4,"1hPointSelf<self>,2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>",Transmission + Interaction,A,person,2,1.504362,y,full31,full33,testing,photographer,photographer,director,14,N,2.535599,3,1
1,chain4,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",Transmission + Interaction,A,obj,2,3.297771,y,full31,full33,testing,microphone,microphone,director,5,N,2.942019,3,1
1,chain4,"1hPoint.Line<above>,1hScissors-Hair",Transmission + Interaction,A,loc,2,0.624892,y,full31,full33,testing,hair salon,hair salon,director,18,N,3.155628,2,0
0,chain4,"1hChest<left-right-left>,2hOpenBook,1hTurnPage",Transmission + Interaction,A,obj,2,8.890045,n,full31,full33,testing,vicar,bible,director,3,N,4.253603,3,0
1,chain4,"1hPoint.Line<above>,1hDine,1hWave",Transmission + Interaction,A,loc,2,1.160954,y,full31,full33,testing,restaurant,restaurant,director,22,N,3.346235,3,0
1,chain4,Sing+1hMicrophone<hold>,Transmission + Interaction,A,act,2,6.682324,n,full31,full33,testing,to sing,to sing,director,24,Y,2.583795,1,0
1,chain4,"1hHeart+1h1,1h2,1h3",Transmission + Interaction,A,act,2,0.930996,n,full31,full33,testing,to preach,to preach,director,25,Y,3.127227,3,0
1,chain4,"1hPointSelf<self>,1hScissors-Hair",Transmission + Interaction,A,person,2,1.124448,y,full31,full33,testing,hairdresser,hairdresser,director,9,N,3.12647,2,0
1,chain4,"1hPoint.Line,2hPalm.Feel<centre>+look",Transmission + Interaction,A,loc,2,1.977982,y,full31,full33,testing,darkroom,darkroom,director,1,N,3.115361,2,0
1,chain4,"1hPoint.Line<above>,2hInstrument<play>",Transmission + Interaction,A,loc,2,1.074188,y,full31,full33,testing,concert hall,concert hall,director,32,N,3.850598,2,0
1,chain4,"1hThumbSelf<self>,2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",Transmission + Interaction,A,act,2,0.731056,y,full31,full33,testing,to make an arrest,to make an arrest,director,33,Y,3.85261,4,1
1,chain4,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPour<left>)",Transmission + Interaction,A,act,2,3.953069,n,full31,full33,testing,to cook,to cook,director,36,Y,3.387409,3,1
0,chain4,"1hPointSelf<self>,(1hMicrophone<hold>,1hWave)",Transmission + Interaction,A,person,2,14.004985,y,full31,full33,testing,chef,singer,director,31,N,3.028123,3,0
1,chain4,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together,1hPointatObj<atObj>",Transmission + Interaction,A,obj,2,0.275287,y,full31,full33,testing,handcuffs,handcuffs,director,27,N,4.347564,4,1
1,chain4,"1hPoint.Line<above>,2hHoldBars+look<left>",Transmission + Interaction,A,loc,2,2.430991,y,full31,full33,testing,prison,prison,director,29,N,3.519721,2,0
1,chain4,"1hPointSelf<self>,1hFingerWag,2hFists.BringTogether<left>",Transmission + Interaction,A,person,2,0.869615,y,full31,full33,testing,police officer,police officer,director,21,N,3.720045,3,0
1,chain4,1hScissors-Hair,Transmission + Interaction,A,act,2,4.995607,n,full31,full33,testing,to give a haircut,to give a haircut,director,41,Y,2.569537,1,0
1,chain4,2hPalm.Feel+look,Transmission + Interaction,B,loc,2,8.869921,n,full31,full34,testing,darkroom,darkroom,director,1,N,2.325097,1,0
1,chain4,"2hOpenBook,(1hPalm,1hTurnPage)",Transmission + Interaction,B,obj,2,0.230385,n,full31,full34,testing,bible,bible,director,3,N,2.626268,3,0
0,chain4,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",Transmission + Interaction,B,obj,2,0.83092,y,full31,full34,testing,to sing,microphone,director,5,N,2.991413,3,1
1,chain4,"1hPalm.Line<above>,2hOpenBook,(1hPalm,1hTurnPage),1hMicrophone,1hShush,1h1",Transmission + Interaction,B,loc,2,0.519101,y,full31,full34,testing,church,church,director,0,N,5.38298,7,1
1,chain4,"1hThumbSelf<self>,2hScissors-HoldHair,1hScissors-Hair<left>",Transmission + Interaction,B,person,2,1.331455,y,full31,full34,testing,hairdresser,hairdresser,director,9,N,2.827341,3,0
1,chain4,"(1hHoldPan<hold>,1hPan.Outline),1hHoldPan<shake>,1hHoldPan<hold>,1hPour<left>",Transmission + Interaction,B,obj,2,0.406055,n,full31,full34,testing,frying pan,frying pan,director,2,N,3.784633,5,2
1,chain4,"1hScissors<right>,1hScissors<left>",Transmission + Interaction,B,obj,2,0.877797,n,full31,full34,testing,scissors,scissors,director,6,N,2.13325,2,1
1,chain4,"(1hC,1hPointatObj<atObj>),2hCamera<right-asymm-pressRepeated*2>,2hCamera<left-asymm-pressRepeated*2>",Transmission + Interaction,B,obj,2,0.509179,y,full31,full34,testing,camera,camera,director,8,N,2.984509,4,1
1,chain4,"2hCamera<hold>,2hCamera<right-asymm-pressRepeated*2>,2hCamera<left-asymm-pressRepeated*2>",Transmission + Interaction,B,act,2,2.053732,n,full31,full34,testing,to take a photo,to take a photo,director,12,Y,2.034212,3,2
1,chain4,"1hPalm.Line<above>,2hScissors-HoldHair,1hScissors-Hair<left>",Transmission + Interaction,B,loc,2,5.332738,y,full31,full34,testing,hair salon,hair salon,director,18,N,3.539472,3,0
0,chain4,"1hThumbSelf<self-repeated>,1hFingerWag<right>",Transmission + Interaction,B,person,2,2.053737,y,full31,full34,testing,to preach,police officer,director,21,N,2.869741,2,0
1,chain4,"1hThumbSelf<self-repeated>,2hCamera<right-asymm-pressRepeated*2>,2hCamera<left-asymm-pressRepeated*2>",Transmission + Interaction,B,person,2,0.387963,y,full31,full34,testing,photographer,photographer,director,14,N,3.541533,3,1
0,chain4,"1hMicrophone+1h1,1h2,1h3",Transmission + Interaction,B,act,2,4.268918,n,full31,full34,testing,singer,to preach,director,25,Y,3.08268,3,0
1,chain4,"2hHoldWrist<right>,2hHoldWrist<left>,2hwrists.Together",Transmission + Interaction,B,obj,2,0.03386,n,full31,full34,testing,handcuffs,handcuffs,director,27,N,3.226485,3,1
1,chain4,"1hPoint.Line<above>,2hFists.Together,2hHoldBars<shake>",Transmission + Interaction,B,loc,2,1.971575,y,full31,full34,testing,prison,prison,director,29,N,3.180045,3,0
1,chain4,"1hThumbSelf<self-repeated>,(Sing+1hMicrophone<hold>)",Transmission + Interaction,B,person,2,0.460936,y,full31,full34,testing,singer,singer,director,31,N,2.679957,2,0
1,chain4,"1hThumbSelf<self-repeated>,2hHoldWrist<right>,2hHoldWrist<left>,2hwrists.Together",Transmission + Interaction,B,act,2,3.556011,y,full31,full34,testing,to make an arrest,to make an arrest,director,33,Y,4.098305,4,1
1,chain4,"1hThumbSelf<self-repeated>,(1hHoldPan<shake>,1hPour<left>),(1hHoldPan<shake>,1hPour<left>),1hFingerWag",Transmission + Interaction,B,person,2,1.771488,y,full31,full34,testing,chef,chef,director,4,N,4.128859,6,2
1,chain4,"(1hHoldPan<shake>,1hPour<left>),all",Transmission + Interaction,B,act,2,3.179628,n,full31,full34,testing,to cook,to cook,director,36,Y,3.159177,3,0
1,chain4,"2hBowl-Dine,1hWave",Transmission + Interaction,B,loc,2,1.716042,n,full31,full34,testing,restaurant,restaurant,director,22,N,2.740903,2,0
0,chain4,"1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>",Transmission + Interaction,B,act,2,3.429006,n,full31,full34,testing,hairdresser,to give a haircut,director,41,Y,4.576363,3,2
1,chain4,2hCollar,Transmission + Interaction,B,person,2,0.530578,n,full31,full34,testing,vicar,vicar,director,10,N,2.098129,1,0
1,chain4,Sing+1hMicrophone<hold>,Transmission + Interaction,B,act,2,0.730723,n,full31,full34,testing,to sing,to sing,director,24,Y,2.221306,1,0
1,chain4,"1hPalm.Line<above>,2hViolin<play>",Transmission + Interaction,B,loc,2,3.139184,y,full31,full34,testing,concert hall,concert hall,director,32,N,2.918578,2,0
1,chain4,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",Transmission + Interaction,A,obj,3,0.307037,n,full34,full35,testing,handcuffs,handcuffs,matcher,0,N,3.642174,3,1
1,chain4,"(1hC,1hPointatObj<atObj>),2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-pressRepeated*2>",Transmission + Interaction,A,obj,3,0.159238,y,full34,full35,testing,camera,camera,matcher,2,N,2.623232,4,1
1,chain4,2hCollar,Transmission + Interaction,A,person,3,0.163821,n,full34,full35,testing,vicar,vicar,matcher,4,N,2.048366,1,0
1,chain4,"1hPalm.Line<above>,2hOpenBook,1hMicrophone,1hFingerWag<right>",Transmission + Interaction,A,loc,3,0.128394,y,full34,full35,testing,church,church,matcher,6,N,5.768136,4,0
1,chain4,"1hThumbSelf<self-repeated>,1hFingerWag<right>",Transmission + Interaction,A,person,3,0.146162,y,full34,full35,testing,police officer,police officer,matcher,8,N,2.657813,2,0
1,chain4,"1hPalm.Line<above>,2hScissors-HoldHair<left>,1hScissors-Hair<right>",Transmission + Interaction,A,loc,3,0.123211,y,full34,full35,testing,hair salon,hair salon,matcher,10,N,3.326584,3,0
1,chain4,"1hThumbSelf<self-repeated>,2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",Transmission + Interaction,A,act,3,0.267261,y,full34,full35,testing,to make an arrest,to make an arrest,matcher,12,Y,3.478196,4,1
0,chain4,"1hThumbSelf<self-repeated>,2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-pressRepeated*2>",Transmission + Interaction,A,act,3,0.146538,y,full34,full35,testing,photographer,to take a photo,matcher,5,Y,3.293816,3,1
1,chain4,"2hCamera<symm-pressRepeated*2>,1hThumbSelf<self-repeated>,2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-pressRepeated*2>",Transmission + Interaction,A,person,3,0.146307,y,full34,full35,testing,photographer,photographer,matcher,16,N,5.954819,4,2
1,chain4,2hPalm.Feel+look<left-right>,Transmission + Interaction,A,loc,3,0.162545,n,full34,full35,testing,darkroom,darkroom,matcher,17,N,2.386673,1,0
1,chain4,"1hThumbSelf<self-repeated>,1hHoldPan<shake>,(1hHoldPan<hold>,1hPour<right-repeated>)",Transmission + Interaction,A,person,3,0.107899,y,full34,full35,testing,chef,chef,matcher,20,N,5.340827,4,1
1,chain4,"(1hHoldPan<hold>,1hPan.Outline),(1hHoldPan<shake>,1hPour<right>)",Transmission + Interaction,A,obj,3,0.122708,n,full34,full35,testing,frying pan,frying pan,matcher,22,N,3.178528,4,1
1,chain4,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,3,0.115264,y,full34,full35,testing,microphone,microphone,matcher,15,N,4.135655,2,0
1,chain4,"2hBowl-Dine,1hStop",Transmission + Interaction,A,loc,3,0.082807,n,full34,full35,testing,restaurant,restaurant,matcher,26,N,3.680118,2,0
1,chain4,Sing+1hMicrophone<left-right>,Transmission + Interaction,A,act,3,0.244896,n,full34,full35,testing,to sing,to sing,director,28,Y,3.670327,1,0
0,chain4,"2hOpenBook,1hFingerWag<left>,1hFingerWag<right>",Transmission + Interaction,A,act,3,0.806436,n,full34,full35,testing,bible,to preach,director,23,Y,4.983056,3,1
1,chain4,1hScissors,Transmission + Interaction,A,obj,3,0.099209,n,full34,full35,testing,scissors,scissors,matcher,21,N,3.549544,1,0
1,chain4,"1hThumbSelf<self-repeated>,(Sing+1hMicrophone<hold>)",Transmission + Interaction,A,person,3,0.12232,y,full34,full35,testing,singer,singer,matcher,3,N,3.546227,2,0
1,chain4,"1hThumbSelf<self>,2hScissors-HoldHair,1hScissors-Hair<right>",Transmission + Interaction,A,person,3,0.214204,y,full34,full35,testing,hairdresser,hairdresser,director,11,N,4.000231,3,0
1,chain4,"1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>",Transmission + Interaction,A,act,3,0.221616,n,full34,full35,testing,to give a haircut,to give a haircut,director,31,Y,4.683871,3,2
1,chain4,2hHoldBars<shake>,Transmission + Interaction,A,loc,3,0.069214,n,full34,full35,testing,prison,prison,matcher,35,N,2.240646,1,0
1,chain4,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPour<right>),(1hHoldPan<shake>,1hPour<right>)",Transmission + Interaction,A,act,3,0.066952,n,full34,full35,testing,to cook,to cook,matcher,41,Y,3.798337,5,3
1,chain4,"2hOpenBook,(1hPalm,1hTouch<obj>)",Transmission + Interaction,A,obj,3,0.124551,y,full34,full35,testing,bible,bible,matcher,9,N,2.089765,3,0
1,chain4,"1hPalm.Line<above>,2hViolin<play>",Transmission + Interaction,A,loc,3,0.082648,y,full34,full35,testing,concert hall,concert hall,matcher,7,N,3.264515,2,0
1,chain4,"2hHoldWrist<right>,2hHoldWrist<left>,2hwrists.Together",Transmission + Interaction,B,obj,3,2.779222,n,full34,full36,testing,handcuffs,handcuffs,director,0,N,2.174788,3,1
0,chain4,"1hThumbSelf<self-repeated>,(Sing+1hMicrophone<hold>)",Transmission + Interaction,B,person,3,0.029112,y,full34,full36,testing,to sing,singer,director,3,N,2.790446,2,0
1,chain4,2hCamera<symm-1Press>,Transmission + Interaction,B,act,3,2.786372,n,full34,full36,testing,to take a photo,to take a photo,director,5,Y,1.881961,1,0
1,chain4,"2hPalm.Line<above>,2hViolin<play>",Transmission + Interaction,B,loc,3,1.563318,y,full34,full36,testing,concert hall,concert hall,director,7,N,2.225549,2,0
1,chain4,2hOpenBook,Transmission + Interaction,B,obj,3,1.020968,n,full34,full36,testing,bible,bible,director,9,N,1.317779,1,0
1,chain4,"1hThumbSelf<self-repeated>,1hScissors-Hair<right>,1hScissors-Hair<left>",Transmission + Interaction,B,person,3,0.063577,y,full34,full36,testing,hairdresser,hairdresser,director,11,N,2.623579,3,1
1,chain4,"1hThumbSelf<self>,2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",Transmission + Interaction,B,act,3,1.019246,y,full34,full36,testing,to make an arrest,to make an arrest,director,12,Y,2.646014,4,1
0,chain4,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",Transmission + Interaction,B,obj,3,0.691815,y,full34,full36,testing,to sing,microphone,director,15,N,2.324176,3,1
1,chain4,2hPalm<shake>+look<right-left>,Transmission + Interaction,B,loc,3,1.105477,n,full34,full36,testing,darkroom,darkroom,director,17,N,1.965874,1,0
1,chain4,"(1hC,1hPointatObj<atObj>,2hCamera<right-symm-pressRepeated*2>,2hCamera<left-symm-pressRepeated*2>",Transmission + Interaction,B,obj,3,1.698582,y,full34,full36,testing,camera,camera,director,2,N,2.438559,4,1
1,chain4,1hScissors,Transmission + Interaction,B,obj,3,0.898184,n,full34,full36,testing,scissors,scissors,director,21,N,1.344823,1,0
1,chain4,"1hShush,1hFingerWag,all",Transmission + Interaction,B,act,3,6.4173,n,full34,full36,testing,to preach,to preach,director,23,Y,1.94993,3,0
0,chain4,"1hPalm.Line<above>,2hopenBook,1hShush,1hFingerWag,1hShush,1hFingerWag",Transmission + Interaction,B,loc,3,0.045805,y,full34,full36,testing,chef,church,director,6,N,2.622561,6,2
1,chain4,"1hPalm.Line<above>,1hScissors-Hair<right>,1hScissors-Hair<left>",Transmission + Interaction,B,loc,3,7.825384,y,full34,full36,testing,hair salon,hair salon,director,10,N,2.31667,3,1
1,chain4,"1hThumbSelf<self-repeated>,1hFingerWag<left>",Transmission + Interaction,B,person,3,3.584889,y,full34,full36,testing,police officer,police officer,director,8,N,1.790169,2,0
0,chain4,"1hScissors-Hair<right>,1hScissors-Hair<left>",Transmission + Interaction,B,act,3,1.928821,n,full34,full36,testing,hairdresser,to give a haircut,director,31,Y,1.330037,2,1
1,chain4,Sing+1hMicrophone<right-left>,Transmission + Interaction,B,act,3,1.359768,n,full34,full36,testing,to sing,to sing,director,28,Y,2.014174,1,0
1,chain4,2hHoldBars<shake>,Transmission + Interaction,B,loc,3,18.457829,n,full34,full36,testing,prison,prison,director,35,N,2.281767,1,0
1,chain4,"1hThumbSelf<self-repeated>,2hCamera<right-symm-pressRepeated*2>,2hCamera<left-symm-pressRepeated*2>",Transmission + Interaction,B,person,3,0.935616,y,full34,full36,testing,photographer,photographer,director,16,N,2.517529,3,1
1,chain4,"(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<left>)",Transmission + Interaction,B,obj,3,0.073276,n,full34,full36,testing,frying pan,frying pan,director,22,N,3.235999,4,1
1,chain4,"(1hHoldPan<hold>,1hPour<left-repeated>)",Transmission + Interaction,B,act,3,3.177003,n,full34,full36,testing,to cook,to cook,director,41,Y,2.297063,2,0
1,chain4,2hCollar,Transmission + Interaction,B,person,3,0.279134,n,full34,full36,testing,vicar,vicar,director,4,N,1.633162,1,0
1,chain4,"1hThumbSelf<self-repeated>(1hHoldPan,1hPour<left-repeated>)",Transmission + Interaction,B,person,3,0.552068,y,full34,full36,testing,chef,chef,director,20,N,2.989347,2,0
1,chain4,"(1hPalm,1hEat),1hStop",Transmission + Interaction,B,loc,3,0.685518,n,full34,full36,testing,restaurant,restaurant,director,26,N,2.472382,3,0
1,chain4,"1hThumbSelf<self-repeated>,1hFingerWag",Transmission + Interaction,A,person,4,0.586674,y,full36,full37,testing,police officer,police officer,matcher,0,N,2.723944,2,0
1,chain4,"1hPalm.Line<above>,2hViolin<play>",Transmission + Interaction,A,loc,4,0.304407,y,full36,full37,testing,concert hall,concert hall,matcher,2,N,2.865794,2,0
0,chain4,2hPalm.Line<above>,Transmission + Interaction,A,loc,4,8.685978,y,full36,full37,testing,prison,darkroom,matcher,4,N,9.445877,1,0
1,chain4,"1hPalm.Line<above>,2hOpenBook,1hShush<repeated>",Transmission + Interaction,A,loc,4,0.196556,y,full36,full37,testing,church,church,matcher,5,N,6.459996,3,0
